ORDERNUMBER,QUANTITYORDERED,PRICEEACH,MSRP,SALES,PROFIT_LOSS,ORDERDATE,PRODUCTCODE,STATUS,QTR_ID,MONTH_ID,YEAR_ID
10274,40,65.08,68,2603.2,-116.8,7/21/2004,S24_2841,Shipped,3,7,2004
10284,30,73.99,68,2219.7,179.7,8/21/2004,S24_2841,Shipped,3,8,2004
10296,21,71.25,68,1496.25,68.25,9/15/2004,S24_2841,Shipped,3,9,2004
10307,25,75.36,68,1884,184,10/14/2004,S24_2841,Shipped,4,10,2004
10316,34,63.71,68,2166.14,-145.86,11/1/2004,S24_2841,Shipped,4,11,2004
10328,48,58.92,68,2828.16,-435.84,11/12/2004,S24_2841,Shipped,4,11,2004
10339,55,100,68,6214.45,2474.45,11/23/2004,S24_2841,Shipped,4,11,2004
10351,25,74.68,68,1867,167,12/3/2004,S24_2841,Shipped,4,12,2004
10373,38,70.44,68,2676.72,92.72,1/31/2005,S24_2841,Shipped,1,1,2005
10386,39,55.96,68,2182.44,-469.56,3/1/2005,S24_2841,Resolved,1,3,2005
10398,28,57.55,68,1611.4,-292.6,3/30/2005,S24_2841,Shipped,1,3,2005
10400,24,61.66,68,1479.84,-152.16,4/1/2005,S24_2841,Shipped,2,4,2005
10415,21,67.82,68,1424.22,-3.78,5/9/2005,S24_2841,Disputed,2,5,2005
10110,46,100,117,5942.28,560.28,3/18/2003,S24_2887,Shipped,1,3,2003
10124,25,93.95,117,2348.75,-576.25,5/21/2003,S24_2887,Shipped,2,5,2003
10148,34,100,117,4392.12,414.12,9/11/2003,S24_2887,Shipped,3,9,2003
10161,25,100,117,2759.75,-165.25,10/17/2003,S24_2887,Shipped,4,10,2003
10173,23,100,117,2728.03,37.03,11/5/2003,S24_2887,Shipped,4,11,2003
10182,20,100,117,2395.8,55.8,11/12/2003,S24_2887,Shipped,4,11,2003
10192,23,100,117,3052.33,361.33,11/20/2003,S24_2887,Shipped,4,11,2003
10204,42,100,117,4242,-672,12/2/2003,S24_2887,Shipped,4,12,2003
10213,27,100,117,2790.45,-368.55,1/22/2004,S24_2887,Shipped,1,1,2004
10227,33,100,117,4340.49,479.49,3/2/2004,S24_2887,Shipped,1,3,2004
10241,28,98.65,117,2762.2,-513.8,4/13/2004,S24_2887,Shipped,2,4,2004
10267,43,100,117,4645.72,-385.28,7/7/2004,S24_2887,Shipped,3,7,2004
10279,48,100,117,5580.96,-35.04,8/9/2004,S24_2887,Shipped,3,8,2004
10288,48,100,117,6539.04,923.04,9/1/2004,S24_2887,Shipped,3,9,2004
10302,45,100,117,5548.95,283.95,10/6/2003,S24_2887,Shipped,4,10,2003
10311,43,100,117,4595.41,-435.59,10/16/2004,S24_2887,Shipped,4,10,2004
10332,44,42.26,117,1859.44,-3288.56,11/17/2004,S24_2887,Shipped,4,11,2004
10346,24,87.24,117,2093.76,-714.24,11/29/2004,S24_2887,Shipped,4,11,2004
10368,31,100,117,4223.13,596.13,1/19/2005,S24_2887,Shipped,1,1,2005
10380,44,36.29,117,1596.76,-3551.24,2/16/2005,S24_2887,Shipped,1,2,2005
10407,59,98.65,117,5820.35,-1082.65,4/22/2005,S24_2887,On Hold,2,4,2005
10420,55,96.3,117,5296.5,-1138.5,5/29/2005,S24_2887,In Process,2,5,2005
10109,29,32.1,37,930.9,-142.1,3/10/2003,S24_2972,Shipped,1,3,2003
10122,39,30.96,37,1207.44,-235.56,5/8/2003,S24_2972,Shipped,2,5,2003
10135,20,35.87,37,717.4,-22.6,7/2/2003,S24_2972,Shipped,3,7,2003
10147,25,42.67,37,1066.75,141.75,9/5/2003,S24_2972,Shipped,3,9,2003
10160,42,37,37,1554,0,10/11/2003,S24_2972,Shipped,4,10,2003
10171,36,35.49,37,1277.64,-54.36,11/5/2003,S24_2972,Shipped,4,11,2003
10181,37,42.67,37,1578.79,209.79,11/12/2003,S24_2972,Shipped,4,11,2003
10192,30,30.59,37,917.7,-192.3,11/20/2003,S24_2972,Shipped,4,11,2003
10203,21,37,37,777,0,12/2/2003,S24_2972,Shipped,4,12,2003
10212,34,43.42,37,1476.28,218.28,1/16/2004,S24_2972,Shipped,1,1,2004
10225,42,36.63,37,1538.46,-15.54,2/22/2004,S24_2972,Shipped,1,2,2004
10239,20,44.56,37,891.2,151.2,4/12/2004,S24_2972,Shipped,2,4,2004
10253,40,42.67,37,1706.8,226.8,6/1/2004,S24_2972,Cancelled,2,6,2004
10266,34,40.4,37,1373.6,115.6,7/6/2004,S24_2972,Shipped,3,7,2004
10278,31,38.89,37,1205.59,58.59,8/6/2004,S24_2972,Shipped,3,8,2004
10287,36,39.65,37,1427.4,95.4,8/30/2004,S24_2972,Shipped,3,8,2004
10301,48,34.36,37,1649.28,-126.72,10/5/2003,S24_2972,Shipped,4,10,2003
10310,33,41.91,37,1383.03,162.03,10/16/2004,S24_2972,Shipped,4,10,2004
10321,37,33.23,37,1229.51,-139.49,11/4/2004,S24_2972,Shipped,4,11,2004
10331,27,42.24,37,1140.48,141.48,11/17/2004,S24_2972,Shipped,4,11,2004
10342,39,40.4,37,1575.6,132.6,11/24/2004,S24_2972,Shipped,4,11,2004
10355,36,38.52,37,1386.72,54.72,12/7/2004,S24_2972,Shipped,4,12,2004
10367,36,100,37,5018.4,3686.4,1/12/2005,S24_2972,Resolved,1,1,2005
10378,41,100,37,5856.85,4339.85,2/10/2005,S24_2972,Shipped,1,2,2005
10390,37,100,37,4894.73,3525.73,3/4/2005,S24_2972,Shipped,1,3,2005
10405,47,44.56,37,2094.32,355.32,4/14/2005,S24_2972,Shipped,2,4,2005
10419,15,42.67,37,640.05,85.05,5/17/2005,S24_2972,Shipped,2,5,2005
10105,44,72.58,88,3193.52,-678.48,2/11/2003,S24_3151,Shipped,1,2,2003
10119,35,87.62,88,3066.7,-13.3,4/28/2003,S24_3151,Shipped,2,4,2003
10129,41,94.71,88,3883.11,275.11,6/12/2003,S24_3151,Shipped,2,6,2003
10142,49,98.25,88,4814.25,502.25,8/8/2003,S24_3151,Shipped,3,8,2003
10154,31,91.17,88,2826.27,98.27,10/2/2003,S24_3151,Shipped,4,10,2003
10167,20,79.66,88,1593.2,-166.8,10/23/2003,S24_3151,Cancelled,4,10,2003
10177,45,72.58,88,3266.1,-693.9,11/7/2003,S24_3151,Shipped,4,11,2003
10185,33,74.35,88,2453.55,-450.45,11/14/2003,S24_3151,Shipped,4,11,2003
10197,47,83.2,88,3910.4,-225.6,11/26/2003,S24_3151,Shipped,4,11,2003
10208,20,89.4,88,1788,28,1/2/2004,S24_3151,Shipped,1,1,2004
10222,47,70.81,88,3328.07,-807.93,2/19/2004,S24_3151,Shipped,1,2,2004
10233,40,94.71,88,3788.4,268.4,3/29/2004,S24_3151,Shipped,1,3,2004
10248,30,100,88,3053.7,413.7,5/7/2004,S24_3151,Cancelled,2,5,2004
10261,22,91.17,88,2005.74,69.74,6/17/2004,S24_3151,Shipped,2,6,2004
10273,27,100,88,2796.12,420.12,7/21/2004,S24_3151,Shipped,3,7,2004
10283,34,92.94,88,3159.96,167.96,8/20/2004,S24_3151,Shipped,3,8,2004
10295,46,84.97,88,3908.62,-139.38,9/10/2004,S24_3151,Shipped,3,9,2004
10306,31,84.08,88,2606.48,-121.52,10/14/2004,S24_3151,Shipped,4,10,2004
10315,24,86.74,88,2081.76,-30.24,10/29/2004,S24_3151,Shipped,4,10,2004
10326,41,85.85,88,3519.85,-88.15,11/9/2004,S24_3151,Shipped,4,11,2004
10339,55,100,88,10758,5918,11/23/2004,S24_3151,Shipped,4,11,2004
10350,30,100,88,3021,381,12/2/2004,S24_3151,Shipped,4,12,2004
10373,33,57.32,88,1891.56,-1012.44,1/31/2005,S24_3151,Shipped,1,1,2005
10384,43,97.87,88,4208.41,424.41,2/23/2005,S24_3151,Shipped,1,2,2005
10396,27,83.2,88,2246.4,-129.6,3/23/2005,S24_3151,Shipped,1,3,2005
10414,60,100,88,6107.4,827.4,5/6/2005,S24_3151,On Hold,2,5,2005
10110,27,73.62,85,1987.74,-307.26,3/18/2003,S24_3191,Shipped,1,3,2003
10124,49,83.04,85,4068.96,-96.04,5/21/2003,S24_3191,Shipped,2,5,2003
10148,31,73.62,85,2282.22,-352.78,9/11/2003,S24_3191,Shipped,3,9,2003
10161,20,77.05,85,1541,-159,10/17/2003,S24_3191,Shipped,4,10,2003
10172,24,81.33,85,1951.92,-88.08,11/5/2003,S24_3191,Shipped,4,11,2003
10182,33,94.17,85,3107.61,302.61,11/12/2003,S24_3191,Shipped,4,11,2003
10192,32,72.77,85,2328.64,-391.36,11/20/2003,S24_3191,Shipped,4,11,2003
10204,40,79.62,85,3184.8,-215.2,12/2/2003,S24_3191,Shipped,4,12,2003
10212,27,79.62,85,2149.74,-145.26,1/16/2004,S24_3191,Shipped,1,1,2004
10227,40,79.62,85,3184.8,-215.2,3/2/2004,S24_3191,Shipped,1,3,2004
10241,26,81.33,85,2114.58,-95.42,4/13/2004,S24_3191,Shipped,2,4,2004
10267,44,96.74,85,4256.56,516.56,7/7/2004,S24_3191,Shipped,3,7,2004
10279,33,71.06,85,2344.98,-460.02,8/9/2004,S24_3191,Shipped,3,8,2004
10288,34,68.49,85,2328.66,-561.34,9/1/2004,S24_3191,Shipped,3,9,2004
10302,48,74.48,85,3575.04,-504.96,10/6/2003,S24_3191,Shipped,4,10,2003
10311,25,83.04,85,2076,-49,10/16/2004,S24_3191,Shipped,4,10,2004
10321,39,84.75,85,3305.25,-9.75,11/4/2004,S24_3191,Shipped,4,11,2004
10332,45,34.19,85,1538.55,-2286.45,11/17/2004,S24_3191,Shipped,4,11,2004
10346,24,100,85,3325.92,1285.92,11/29/2004,S24_3191,Shipped,4,11,2004
10368,46,79.62,85,3662.52,-247.48,1/19/2005,S24_3191,Shipped,1,1,2005
10380,44,79.06,85,3478.64,-261.36,2/16/2005,S24_3191,Shipped,1,2,2005
10407,13,81.33,85,1057.29,-47.71,4/22/2005,S24_3191,On Hold,2,4,2005
10420,35,96.74,85,3385.9,410.9,5/29/2005,S24_3191,In Process,2,5,2005
10108,30,63.07,61,1892.1,62.1,3/3/2003,S24_3371,Shipped,1,3,2003
10122,34,50.21,61,1707.14,-366.86,5/8/2003,S24_3371,Shipped,2,5,2003
10135,27,66.13,61,1785.51,138.51,7/2/2003,S24_3371,Shipped,3,7,2003
10147,30,68.58,61,2057.4,227.4,9/5/2003,S24_3371,Shipped,3,9,2003
10159,50,69.8,61,3490,440,10/10/2003,S24_3371,Shipped,4,10,2003
10169,34,50.21,61,1707.14,-366.86,11/4/2003,S24_3371,Shipped,4,11,2003
10181,23,65.52,61,1506.96,103.96,11/12/2003,S24_3371,Shipped,4,11,2003
10191,48,60.01,61,2880.48,-47.52,11/20/2003,S24_3371,Shipped,4,11,2003
10203,34,64.9,61,2206.6,132.6,12/2/2003,S24_3371,Shipped,4,12,2003
10211,48,48.98,61,2351.04,-576.96,1/15/2004,S24_3371,Shipped,1,1,2004
10225,24,50.21,61,1205.04,-258.96,2/22/2004,S24_3371,Shipped,1,2,2004
10238,47,62.45,61,2935.15,68.15,4/9/2004,S24_3371,Shipped,2,4,2004
10253,24,52.66,61,1263.84,-200.16,6/1/2004,S24_3371,Cancelled,2,6,2004
10266,47,62.45,61,2935.15,68.15,7/6/2004,S24_3371,Shipped,3,7,2004
10276,20,61.23,61,1224.6,4.6,8/2/2004,S24_3371,Shipped,3,8,2004
10287,20,67.97,61,1359.4,139.4,8/30/2004,S24_3371,Shipped,3,8,2004
10300,31,58.78,61,1822.18,-68.82,10/4/2003,S24_3371,Shipped,4,10,2003
10310,38,56.94,61,2163.72,-154.28,10/16/2004,S24_3371,Shipped,4,10,2004
10320,26,61.23,61,1591.98,5.98,11/3/2004,S24_3371,Shipped,4,11,2004
10331,25,100,61,3078.5,1553.5,11/17/2004,S24_3371,Shipped,4,11,2004
10342,48,62.45,61,2997.6,69.6,11/24/2004,S24_3371,Shipped,4,11,2004
10355,44,62.45,61,2747.8,63.8,12/7/2004,S24_3371,Shipped,4,12,2004
10363,21,100,61,2447.76,1166.76,1/6/2005,S24_3371,Shipped,1,1,2005
10378,46,41.54,61,1910.84,-895.16,2/10/2005,S24_3371,Shipped,1,2,2005
10390,46,52.84,61,2430.64,-375.36,3/4/2005,S24_3371,Shipped,1,3,2005
10419,55,52.66,61,2896.3,-458.7,5/17/2005,S24_3371,Shipped,2,5,2005
10106,31,52.6,65,1630.6,-384.4,2/17/2003,S24_3420,Shipped,1,2,2003
10119,20,72.98,65,1459.6,159.6,4/28/2003,S24_3420,Shipped,2,4,2003
10131,29,59.18,65,1716.22,-168.78,6/16/2003,S24_3420,Shipped,2,6,2003
10143,33,77.59,65,2560.47,415.47,8/10/2003,S24_3420,Shipped,3,8,2003
10155,34,55.89,65,1900.26,-309.74,10/6/2003,S24_3420,Shipped,4,10,2003
10167,32,63.12,65,2019.84,-60.16,10/23/2003,S24_3420,Cancelled,4,10,2003
10178,27,73.64,65,1988.28,233.28,11/8/2003,S24_3420,Shipped,4,11,2003
10186,21,69.04,65,1449.84,84.84,11/14/2003,S24_3420,Shipped,4,11,2003
10198,27,71.67,65,1935.09,180.09,11/27/2003,S24_3420,Shipped,4,11,2003
10209,36,77.59,65,2793.24,453.24,1/9/2004,S24_3420,Shipped,1,1,2004
10222,43,70.35,65,3025.05,230.05,2/19/2004,S24_3420,Shipped,1,2,2004
10249,25,69.7,65,1742.5,117.5,5/8/2004,S24_3420,Shipped,2,5,2004
10262,46,70.35,65,3236.1,246.1,6/24/2004,S24_3420,Cancelled,2,6,2004
10274,24,72.33,65,1735.92,175.92,7/21/2004,S24_3420,Shipped,3,7,2004
10284,39,71.67,65,2795.13,260.13,8/21/2004,S24_3420,Shipped,3,8,2004
10296,31,53.92,65,1671.52,-343.48,9/15/2004,S24_3420,Shipped,3,9,2004
10307,22,71.67,65,1576.74,146.74,10/14/2004,S24_3420,Shipped,4,10,2004
10316,47,76.93,65,3615.71,560.71,11/1/2004,S24_3420,Shipped,4,11,2004
10328,20,72.98,65,1459.6,159.6,11/12/2004,S24_3420,Shipped,4,11,2004
10339,29,99.69,65,2891.01,1006.01,11/23/2004,S24_3420,Shipped,4,11,2004
10351,38,68.38,65,2598.44,128.44,12/3/2004,S24_3420,Shipped,4,12,2004
10361,34,100,65,3871.92,1661.92,12/17/2004,S24_3420,Shipped,4,12,2004
10373,46,66,65,3036,46,1/31/2005,S24_3420,Shipped,1,1,2005
10386,35,63.76,65,2231.6,-43.4,3/1/2005,S24_3420,Resolved,1,3,2005
10398,34,71.67,65,2436.78,226.78,3/30/2005,S24_3420,Shipped,1,3,2005
10400,38,57.2,65,2173.6,-296.4,4/1/2005,S24_3420,Shipped,2,4,2005
10415,18,69.7,65,1254.6,84.6,5/9/2005,S24_3420,Disputed,2,5,2005
10110,37,100,107,3724.42,-234.58,3/18/2003,S24_3432,Shipped,1,3,2003
10124,43,100,107,5203,602,5/21/2003,S24_3432,Shipped,2,5,2003
10148,27,100,107,3469.5,580.5,9/11/2003,S24_3432,Shipped,3,9,2003
10161,30,100,107,3148.2,-61.8,10/17/2003,S24_3432,Shipped,4,10,2003
10172,22,98.51,107,2167.22,-186.78,11/5/2003,S24_3432,Shipped,4,11,2003
10182,49,100,107,6244.07,1001.07,11/12/2003,S24_3432,Shipped,4,11,2003
10192,46,100,107,5566,644,11/20/2003,S24_3432,Shipped,4,11,2003
10204,48,91.02,107,4368.96,-767.04,12/2/2003,S24_3432,Shipped,4,12,2003
10212,46,87.81,107,4039.26,-882.74,1/16/2004,S24_3432,Shipped,1,1,2004
10226,48,92.09,107,4420.32,-715.68,2/26/2004,S24_3432,Shipped,1,2,2004
10241,27,86.73,107,2341.71,-547.29,4/13/2004,S24_3432,Shipped,2,4,2004
10267,43,100,107,5110.98,509.98,7/7/2004,S24_3432,Shipped,3,7,2004
10279,48,100,107,6168,1032,8/9/2004,S24_3432,Shipped,3,8,2004
10288,41,100,107,4873.26,486.26,9/1/2004,S24_3432,Shipped,3,9,2004
10301,22,96.37,107,2120.14,-233.86,10/5/2003,S24_3432,Shipped,4,10,2003
10311,46,92.09,107,4236.14,-685.86,10/16/2004,S24_3432,Shipped,4,10,2004
10321,21,89.95,107,1888.95,-358.05,11/4/2004,S24_3432,Shipped,4,11,2004
10332,31,37.18,107,1152.58,-2164.42,11/17/2004,S24_3432,Shipped,4,11,2004
10346,26,95.88,107,2492.88,-289.12,11/29/2004,S24_3432,Shipped,4,11,2004
10368,20,99.58,107,1991.6,-148.4,1/19/2005,S24_3432,Shipped,1,1,2005
10380,34,100,107,3953.18,315.18,2/16/2005,S24_3432,Shipped,1,2,2005
10407,43,86.73,107,3729.39,-871.61,4/22/2005,S24_3432,On Hold,2,4,2005
10420,26,100,107,2617.16,-164.84,5/29/2005,S24_3432,In Process,2,5,2005
10105,50,79.67,83,3983.5,-166.5,2/11/2003,S24_3816,Shipped,1,2,2003
10119,35,90.57,83,3169.95,264.95,4/28/2003,S24_3816,Shipped,2,4,2003
10129,50,77.99,83,3899.5,-250.5,6/12/2003,S24_3816,Shipped,2,6,2003
10143,23,80.51,83,1851.73,-57.27,8/10/2003,S24_3816,Shipped,3,8,2003
10155,37,67.93,83,2513.41,-557.59,10/6/2003,S24_3816,Shipped,4,10,2003
10167,29,83.86,83,2431.94,24.94,10/23/2003,S24_3816,Cancelled,4,10,2003
10178,21,72.12,83,1514.52,-228.48,11/8/2003,S24_3816,Shipped,4,11,2003
10186,36,85.54,83,3079.44,91.44,11/14/2003,S24_3816,Shipped,4,11,2003
10197,22,86.38,83,1900.36,74.36,11/26/2003,S24_3816,Shipped,4,11,2003
10209,22,89.73,83,1974.06,148.06,1/9/2004,S24_3816,Shipped,1,1,2004
10222,46,80.51,83,3703.46,-114.54,2/19/2004,S24_3816,Shipped,1,2,2004
10248,23,76.31,83,1755.13,-153.87,5/7/2004,S24_3816,Cancelled,2,5,2004
10262,49,87.21,83,4273.29,206.29,6/24/2004,S24_3816,Cancelled,2,6,2004
10273,48,83.02,83,3984.96,0.96,7/21/2004,S24_3816,Shipped,3,7,2004
10283,33,72.96,83,2407.68,-331.32,8/20/2004,S24_3816,Shipped,3,8,2004
10296,22,77.15,83,1697.3,-128.7,9/15/2004,S24_3816,Shipped,3,9,2004
10307,22,91.41,83,2011.02,185.02,10/14/2004,S24_3816,Shipped,4,10,2004
10316,25,92.25,83,2306.25,231.25,11/1/2004,S24_3816,Shipped,4,11,2004
10326,20,92.25,83,1845,185,11/9/2004,S24_3816,Shipped,4,11,2004
10339,42,59.36,83,2493.12,-992.88,11/23/2004,S24_3816,Shipped,4,11,2004
10350,25,60.34,83,1508.5,-566.5,12/2/2004,S24_3816,Shipped,4,12,2004
10373,23,100,83,2394.3,485.3,1/31/2005,S24_3816,Shipped,1,1,2005
10385,37,85.54,83,3164.98,93.98,2/28/2005,S24_3816,Shipped,1,2,2005
10396,37,90.57,83,3351.09,280.09,3/23/2005,S24_3816,Shipped,1,3,2005
10400,42,72.96,83,3064.32,-421.68,4/1/2005,S24_3816,Shipped,2,4,2005
10414,51,76.31,83,3891.81,-341.19,5/6/2005,S24_3816,On Hold,2,5,2005
10108,40,100,140,5448.8,-151.2,3/3/2003,S24_3856,Shipped,1,3,2003
10122,43,100,140,5494.97,-525.03,5/8/2003,S24_3856,Shipped,2,5,2003
10135,47,100,140,6336.07,-243.93,7/2/2003,S24_3856,Shipped,3,7,2003
10147,23,100,140,2906.97,-313.03,9/5/2003,S24_3856,Shipped,3,9,2003
10160,35,100,140,4767.7,-132.3,10/11/2003,S24_3856,Shipped,4,10,2003
10170,34,100,140,3819.56,-940.44,11/4/2003,S24_3856,Shipped,4,11,2003
10181,25,100,140,3861.75,361.75,11/12/2003,S24_3856,Shipped,4,11,2003
10192,45,100,140,6319.35,19.35,11/20/2003,S24_3856,Shipped,4,11,2003
10203,47,100,140,6996.42,416.42,12/2/2003,S24_3856,Shipped,4,12,2003
10212,49,100,140,6949.67,89.67,1/16/2004,S24_3856,Shipped,1,1,2004
10225,40,100,140,4550,-1050,2/22/2004,S24_3856,Shipped,1,2,2004
10239,29,100,140,4479.63,419.63,4/12/2004,S24_3856,Shipped,2,4,2004
10253,39,100,140,5148,-312,6/1/2004,S24_3856,Cancelled,2,6,2004
10266,24,100,140,2932.08,-427.92,7/6/2004,S24_3856,Shipped,3,7,2004
10278,25,100,140,3159.75,-340.25,8/6/2004,S24_3856,Shipped,3,8,2004
10287,36,100,140,4297.32,-742.68,8/30/2004,S24_3856,Shipped,3,8,2004
10301,50,100,140,7723.5,723.5,10/5/2003,S24_3856,Shipped,4,10,2003
10310,45,100,140,5497.65,-802.35,10/16/2004,S24_3856,Shipped,4,10,2004
10321,26,100,140,4052.88,412.88,11/4/2004,S24_3856,Shipped,4,11,2004
10331,21,100,140,3135.93,195.93,11/17/2004,S24_3856,Shipped,4,11,2004
10342,42,100,140,5013.54,-866.46,11/24/2004,S24_3856,Shipped,4,11,2004
10355,32,100,140,5302.72,822.72,12/7/2004,S24_3856,Shipped,4,12,2004
10363,31,94.58,140,2931.98,-1408.02,1/6/2005,S24_3856,Shipped,1,1,2005
10378,33,53.27,140,1757.91,-2862.09,2/10/2005,S24_3856,Shipped,1,2,2005
10390,45,100,140,6763.05,463.05,3/4/2005,S24_3856,Shipped,1,3,2005
10405,76,100,140,11739.7,1099.7,4/14/2005,S24_3856,Shipped,2,4,2005
10419,70,100,140,9240,-560,5/17/2005,S24_3856,Shipped,2,5,2005
10106,50,64.83,68,3241.5,-158.5,2/17/2003,S24_3949,Shipped,1,2,2003
10119,28,70.29,68,1968.12,64.12,4/28/2003,S24_3949,Shipped,2,4,2003
10131,50,81.89,68,4094.5,694.5,6/16/2003,S24_3949,Shipped,2,6,2003
10143,28,66.19,68,1853.32,-50.68,8/10/2003,S24_3949,Shipped,3,8,2003
10155,44,77.11,68,3392.84,400.84,10/6/2003,S24_3949,Shipped,4,10,2003
10168,27,73.02,68,1971.54,135.54,10/28/2003,S24_3949,Shipped,4,10,2003
10178,30,72.33,68,2169.9,129.9,11/8/2003,S24_3949,Shipped,4,11,2003
10198,43,66.19,68,2846.17,-77.83,11/27/2003,S24_3949,Shipped,4,11,2003
10210,29,69.6,68,2018.4,46.4,1/12/2004,S24_3949,Shipped,1,1,2004
10222,48,56.64,68,2718.72,-545.28,2/19/2004,S24_3949,Shipped,1,2,2004
10235,33,60.05,68,1981.65,-262.35,4/2/2004,S24_3949,Shipped,2,4,2004
10250,40,75.06,68,3002.4,282.4,5/11/2004,S24_3949,Shipped,2,5,2004
10262,48,61.42,68,2948.16,-315.84,6/24/2004,S24_3949,Cancelled,2,6,2004
10275,41,81.89,68,3357.49,569.49,7/23/2004,S24_3949,Shipped,3,7,2004
10284,21,55.96,68,1175.16,-252.84,8/21/2004,S24_3949,Shipped,3,8,2004
10296,32,71.65,68,2292.8,116.8,9/15/2004,S24_3949,Shipped,3,9,2004
10308,43,76.43,68,3286.49,362.49,10/15/2004,S24_3949,Shipped,4,10,2004
10316,30,77.79,68,2333.7,293.7,11/1/2004,S24_3949,Shipped,4,11,2004
10328,35,76.43,68,2675.05,295.05,11/12/2004,S24_3949,Shipped,4,11,2004
10339,45,96.92,68,4361.4,1301.4,11/23/2004,S24_3949,Shipped,4,11,2004
10351,34,59.37,68,2018.58,-293.42,12/3/2004,S24_3949,Shipped,4,12,2004
10361,26,100,68,3710.98,1942.98,12/17/2004,S24_3949,Shipped,4,12,2004
10373,39,73,68,2847,195,1/31/2005,S24_3949,Shipped,1,1,2005
10386,41,73.32,68,3006.12,218.12,3/1/2005,S24_3949,Resolved,1,3,2005
10398,41,68.24,68,2797.84,9.84,3/30/2005,S24_3949,Shipped,1,3,2005
10401,64,60.05,68,3843.2,-508.8,4/3/2005,S24_3949,On Hold,2,4,2005
10416,18,75.06,68,1351.08,127.08,5/10/2005,S24_3949,Shipped,2,5,2005
10100,49,34.47,41,1689.03,-319.97,1/6/2003,S24_3969,Shipped,1,1,2003
10110,48,34.47,41,1654.56,-313.44,3/18/2003,S24_3969,Shipped,1,3,2003
10124,46,33.23,41,1528.58,-357.42,5/21/2003,S24_3969,Shipped,2,5,2003
10149,26,38.98,41,1013.48,-52.52,9/12/2003,S24_3969,Shipped,3,9,2003
10162,37,38.98,41,1442.26,-74.74,10/18/2003,S24_3969,Shipped,4,10,2003
10173,35,33.23,41,1163.05,-271.95,11/5/2003,S24_3969,Shipped,4,11,2003
10182,23,42.26,41,971.98,28.98,11/12/2003,S24_3969,Shipped,4,11,2003
10193,22,41.03,41,902.66,0.66,11/21/2003,S24_3969,Shipped,4,11,2003
10204,39,33.23,41,1295.97,-303.03,12/2/2003,S24_3969,Shipped,4,12,2003
10214,44,34.88,41,1534.72,-269.28,1/26/2004,S24_3969,Shipped,1,1,2004
10227,27,43.9,41,1185.3,78.3,3/2/2004,S24_3969,Shipped,1,3,2004
10242,46,36.93,41,1698.78,-187.22,4/20/2004,S24_3969,Shipped,2,4,2004
10280,33,41.85,41,1381.05,28.05,8/17/2004,S24_3969,Shipped,3,8,2004
10288,33,40.62,41,1340.46,-12.54,9/1/2004,S24_3969,Shipped,3,9,2004
10303,24,40.21,41,965.04,-18.96,10/6/2004,S24_3969,Shipped,4,10,2004
10312,31,35.29,41,1093.99,-177.01,10/21/2004,S24_3969,Shipped,4,10,2004
10332,41,77.24,41,3166.84,1485.84,11/17/2004,S24_3969,Shipped,4,11,2004
10346,22,97.44,41,2143.68,1241.68,11/29/2004,S24_3969,Shipped,4,11,2004
10368,46,37.34,41,1717.64,-168.36,1/19/2005,S24_3969,Shipped,1,1,2005
10380,43,95.03,41,4086.29,2323.29,2/16/2005,S24_3969,Shipped,1,2,2005
10408,15,36.93,41,553.95,-61.05,4/22/2005,S24_3969,Shipped,2,4,2005
10420,15,43.49,41,652.35,37.35,5/29/2005,S24_3969,In Process,2,5,2005
10104,26,100,118,2921.62,-146.38,1/31/2003,S24_4048,Shipped,1,1,2003
10115,44,100,118,5568.64,376.64,4/4/2003,S24_4048,Shipped,2,4,2003
10127,20,96.99,118,1939.8,-420.2,6/3/2003,S24_4048,Shipped,2,6,2003
10141,40,94.62,118,3784.8,-935.2,8/1/2003,S24_4048,Shipped,3,8,2003
10152,23,100,118,2802.09,88.09,9/25/2003,S24_4048,Shipped,3,9,2003
10165,24,99.36,118,2384.64,-447.36,10/22/2003,S24_4048,Shipped,4,10,2003
10176,29,100,118,2915.66,-506.34,11/6/2003,S24_4048,Shipped,4,11,2003
10184,49,100,118,5795.72,13.72,11/14/2003,S24_4048,Shipped,4,11,2003
10195,34,100,118,3699.88,-312.12,11/25/2003,S24_4048,Shipped,4,11,2003
10207,28,100,118,2980.6,-323.4,12/9/2003,S24_4048,Shipped,4,12,2003
10220,37,100,118,5032.74,666.74,2/12/2004,S24_4048,Shipped,1,2,2004
10230,45,100,118,4737.15,-572.85,3/15/2004,S24_4048,Shipped,1,3,2004
10246,46,100,118,6311.2,883.2,5/5/2004,S24_4048,Shipped,2,5,2004
10271,22,100,118,3070.54,474.54,7/20/2004,S24_4048,Shipped,3,7,2004
10282,39,100,118,4797.39,195.39,8/20/2004,S24_4048,Shipped,3,8,2004
10292,27,100,118,3832.38,646.38,9/8/2004,S24_4048,Shipped,3,9,2004
10305,36,100,118,4641.48,393.48,10/13/2004,S24_4048,Shipped,4,10,2004
10314,38,100,118,4000.26,-483.74,10/22/2004,S24_4048,Shipped,4,10,2004
10325,44,100,118,5325.76,133.76,11/5/2004,S24_4048,Shipped,4,11,2004
10336,31,100,118,4618.69,960.69,11/20/2004,S24_4048,Shipped,4,11,2004
10349,23,100,118,3182.97,468.97,12/1/2004,S24_4048,Shipped,4,12,2004
